enrollment_id,student_id,course_id,instructor_id,term_id,dept_id,final_grade,gpa_points,credits_attempted,credits_earned
4975,39,31,8,5,5,D,1.0,4,4
4976,143,11,2,15,1,D,1.0,3,3
4977,94,39,13,14,3,B,3.0,4,4
4978,290,14,15,8,3,A,4.0,4,4
4979,408,7,10,3,2,D,1.0,3,3
4980,229,5,12,4,1,F,0.0,3,0
4981,191,15,12,7,2,F,0.0,3,0
4982,438,18,8,6,2,F,0.0,3,0
4983,323,26,5,7,1,B,3.0,4,4
4984,360,2,15,10,4,B,3.0,3,3
4985,230,50,4,1,1,A,4.0,3,3
4986,304,11,11,12,5,C,2.0,3,3
4987,162,9,5,1,2,B,3.0,4,4
4988,362,7,2,6,2,C,2.0,3,3
4989,182,1,6,2,3,B,3.0,3,3
4990,369,50,3,2,5,B,3.0,3,3
4991,154,16,11,14,1,F,0.0,4,0
4992,436,29,8,15,5,F,0.0,4,0
4993,327,9,5,8,5,B,3.0,4,4
4994,192,45,12,5,2,B,3.0,3,3
4995,498,6,9,9,2,C,2.0,4,4
4996,322,44,6,12,5,B,3.0,3,3
4997,303,12,12,15,1,C,2.0,4,4
4998,396,35,8,8,1,F,0.0,3,0
4999,253,41,7,14,5,B,3.0,4,4
5000,493,14,15,4,2,A,4.0,4,4
5001,302,36,7,6,1,D,1.0,3,3
5002,447,40,1,3,3,F,0.0,4,0
5003,367,35,11,5,4,C,2.0,3,3
5004,30,34,6,11,5,D,1.0,4,4
5005,377,34,9,4,5,B,3.0,4,4
5006,499,50,6,12,4,F,0.0,3,0
5007,70,26,13,3,1,F,0.0,4,0
5008,137,26,8,3,5,B,3.0,4,4
5009,186,20,15,4,3,D,1.0,3,3
5010,42,38,7,3,5,B,3.0,3,3
5011,89,12,14,6,1,B,3.0,4,4
5012,274,12,6,12,4,B,3.0,4,4
5013,388,20,8,3,5,F,0.0,3,0
5014,97,38,13,5,2,A,4.0,3,3
5015,47,11,13,3,2,C,2.0,3,3
5016,45,19,10,10,2,A,4.0,3,3
5017,6,1,10,12,4,D,1.0,3,3
5018,88,45,8,1,2,F,0.0,3,0
5019,205,1,5,15,3,B,3.0,3,3
5020,493,38,6,7,2,B,3.0,3,3
5021,35,31,14,5,1,A,4.0,4,4
5022,368,15,10,2,1,B,3.0,3,3
5023,295,15,4,6,2,F,0.0,3,0
5024,318,12,3,3,3,F,0.0,4,0
5025,48,6,10,4,4,A,4.0,4,4
5026,356,3,7,1,5,B,3.0,4,4
5027,237,32,11,1,3,D,1.0,4,4
5028,144,26,2,15,4,B,3.0,4,4
5029,243,28,14,3,4,C,2.0,4,4
5030,112,46,9,12,3,A,4.0,3,3
5031,8,37,6,4,4,B,3.0,3,3
5032,103,18,7,2,4,F,0.0,3,0
5033,338,10,14,4,1,B,3.0,4,4
5034,445,13,13,7,1,A,4.0,3,3
5035,330,40,5,5,1,F,0.0,4,0
5036,154,9,4,12,1,D,1.0,4,4
5037,179,18,15,14,3,B,3.0,3,3
5038,469,48,4,8,2,F,0.0,4,0
5039,241,43,15,7,5,D,1.0,4,4
5040,245,27,15,15,1,F,0.0,4,0
5041,440,45,4,13,3,A,4.0,3,3
5042,150,12,10,1,3,F,0.0,4,0
5043,415,5,8,6,3,B,3.0,3,3
5044,262,36,8,1,1,F,0.0,3,0
5045,318,40,10,4,2,C,2.0,4,4
5046,358,12,1,15,2,C,2.0,4,4
5047,287,15,8,5,3,C,2.0,3,3
5048,40,50,8,3,2,C,2.0,3,3
5049,177,28,13,6,2,F,0.0,4,0
5050,422,25,10,5,4,A,4.0,3,3
5051,390,1,3,6,3,F,0.0,3,0
5052,190,48,4,7,2,F,0.0,4,0
5053,287,37,1,5,4,B,3.0,3,3
5054,102,34,7,12,3,B,3.0,4,4
5055,335,1,1,10,3,B,3.0,3,3
5056,257,22,11,15,3,F,0.0,4,0
5057,380,18,3,2,4,C,2.0,3,3
5058,121,21,13,10,5,A,4.0,3,3
5059,428,3,10,13,2,F,0.0,4,0
5060,274,5,5,11,4,B,3.0,3,3
5061,157,32,14,11,4,B,3.0,4,4
5062,151,15,8,9,5,C,2.0,3,3
5063,142,14,8,1,4,D,1.0,4,4
5064,43,35,13,8,3,F,0.0,3,0
5065,132,27,14,8,2,D,1.0,4,4
5066,387,15,7,9,1,D,1.0,3,3
5067,338,20,15,12,1,F,0.0,3,0
5068,191,34,12,10,5,B,3.0,4,4
5069,481,4,3,8,4,B,3.0,3,3
5070,296,8,1,13,5,C,2.0,4,4
5071,172,3,12,8,5,D,1.0,4,4
5072,11,19,4,6,4,F,0.0,3,0
5073,18,22,15,1,2,B,3.0,4,4
5074,228,18,15,7,5,F,0.0,3,0
5075,126,14,1,7,4,F,0.0,4,0
5076,341,14,1,14,4,F,0.0,4,0
5077,359,8,9,15,2,B,3.0,4,4
5078,377,12,7,7,4,A,4.0,4,4
5079,329,18,13,2,5,A,4.0,3,3
5080,395,33,8,9,5,F,0.0,3,0
5081,169,14,9,13,3,A,4.0,4,4
5082,414,3,7,8,2,A,4.0,4,4
5083,213,14,5,11,2,F,0.0,4,0
5084,356,40,14,14,5,F,0.0,4,0
5085,205,2,12,14,3,C,2.0,3,3
5086,435,2,14,11,3,A,4.0,3,3
5087,71,9,14,2,4,B,3.0,4,4
5088,135,42,14,9,4,B,3.0,3,3
5089,280,26,11,12,4,A,4.0,4,4
5090,209,26,4,3,1,B,3.0,4,4
5091,206,49,3,10,1,F,0.0,4,0
5092,99,38,10,3,5,A,4.0,3,3
5093,42,44,10,14,5,B,3.0,3,3
5094,252,8,9,3,4,C,2.0,4,4
5095,495,50,4,13,2,F,0.0,3,0
5096,47,30,12,15,1,F,0.0,3,0
5097,217,20,10,5,2,D,1.0,3,3
5098,301,19,3,1,2,A,4.0,3,3
5099,275,44,11,4,1,B,3.0,3,3
5100,491,21,5,11,5,A,4.0,3,3
5101,58,19,6,13,5,A,4.0,3,3
5102,215,29,1,7,5,B,3.0,4,4
5103,33,40,6,14,5,F,0.0,4,0
5104,98,1,6,5,5,F,0.0,3,0
5105,84,18,4,9,5,C,2.0,3,3
5106,338,16,13,1,2,B,3.0,4,4
5107,239,47,9,2,4,F,0.0,4,0
5108,258,1,7,11,4,C,2.0,3,3
5109,340,15,11,2,3,F,0.0,3,0
5110,297,49,13,15,1,B,3.0,4,4
5111,195,42,14,5,5,B,3.0,3,3
5112,462,42,9,2,3,A,4.0,3,3
5113,103,29,13,1,1,F,0.0,4,0
5114,28,39,3,7,3,B,3.0,4,4
5115,229,4,4,1,5,F,0.0,3,0
5116,17,34,11,15,1,F,0.0,4,0
5117,82,26,3,9,2,A,4.0,4,4
5118,485,27,9,3,3,C,2.0,4,4
5119,432,34,6,13,1,A,4.0,4,4
5120,235,10,9,9,5,C,2.0,4,4
5121,488,37,3,11,4,C,2.0,3,3
5122,46,5,7,9,1,F,0.0,3,0
5123,480,38,11,2,5,D,1.0,3,3
5124,440,8,3,13,4,D,1.0,4,4
5125,201,9,1,9,1,F,0.0,4,0
5126,69,2,4,10,1,F,0.0,3,0
5127,30,41,13,13,2,F,0.0,4,0
5128,100,44,15,15,3,C,2.0,3,3
5129,138,14,6,13,5,D,1.0,4,4
5130,323,42,3,11,3,C,2.0,3,3
5131,268,44,14,15,4,A,4.0,3,3
5132,42,12,1,12,3,B,3.0,4,4
5133,153,11,11,15,3,B,3.0,3,3
5134,209,39,1,10,1,B,3.0,4,4
5135,490,15,8,6,2,A,4.0,3,3
5136,94,36,15,5,5,F,0.0,3,0
5137,208,46,1,4,5,D,1.0,3,3
5138,333,49,8,1,2,C,2.0,4,4
5139,125,25,6,3,3,B,3.0,3,3
5140,181,23,4,12,4,C,2.0,3,3
5141,257,49,2,12,5,F,0.0,4,0
5142,405,24,13,5,1,B,3.0,3,3
5143,448,26,14,12,3,F,0.0,4,0
5144,280,10,2,6,5,F,0.0,4,0
5145,256,16,9,6,3,D,1.0,4,4
5146,211,10,4,3,2,F,0.0,4,0
5147,20,25,7,13,4,A,4.0,3,3
5148,398,40,9,7,3,A,4.0,4,4
5149,38,9,6,10,3,A,4.0,4,4
5150,419,32,15,14,2,B,3.0,4,4
5151,384,4,5,3,5,F,0.0,3,0
5152,199,12,3,7,5,A,4.0,4,4
5153,66,1,7,7,4,B,3.0,3,3
5154,495,30,15,10,5,F,0.0,3,0
5155,91,13,15,6,4,A,4.0,3,3
5156,303,39,11,14,2,A,4.0,4,4
5157,469,48,10,13,5,B,3.0,4,4
5158,111,21,13,9,4,D,1.0,3,3
5159,285,33,8,12,4,F,0.0,3,0
5160,313,12,6,15,4,A,4.0,4,4
5161,155,8,4,5,5,B,3.0,4,4
5162,26,34,14,13,3,A,4.0,4,4
5163,417,16,2,6,2,A,4.0,4,4
5164,271,48,4,13,5,B,3.0,4,4
5165,80,9,7,1,1,A,4.0,4,4
5166,460,5,5,5,1,F,0.0,3,0
5167,477,26,3,14,5,B,3.0,4,4
5168,490,20,12,11,2,B,3.0,3,3
5169,446,19,12,15,5,B,3.0,3,3
5170,112,20,2,1,2,F,0.0,3,0
5171,416,37,8,6,2,F,0.0,3,0
5172,241,9,1,10,5,F,0.0,4,0
5173,223,42,6,14,4,C,2.0,3,3
5174,82,48,13,11,2,C,2.0,4,4
5175,466,1,6,10,2,B,3.0,3,3
5176,266,12,4,6,2,A,4.0,4,4
5177,292,32,7,7,5,B,3.0,4,4
5178,319,17,9,15,5,D,1.0,4,4
5179,65,37,14,13,5,B,3.0,3,3
5180,333,24,7,9,2,A,4.0,3,3
5181,44,31,11,6,2,A,4.0,4,4
5182,230,40,7,7,1,F,0.0,4,0
5183,221,37,6,8,2,C,2.0,3,3
5184,435,1,5,4,3,F,0.0,3,0
5185,132,8,12,3,3,B,3.0,4,4
5186,494,5,11,4,4,A,4.0,3,3
5187,162,26,2,1,1,F,0.0,4,0
5188,251,32,4,11,2,B,3.0,4,4
5189,255,23,1,4,4,B,3.0,3,3
5190,388,37,13,11,2,B,3.0,3,3
5191,76,45,6,14,5,A,4.0,3,3
5192,306,47,2,10,2,F,0.0,4,0
5193,248,13,4,8,1,B,3.0,3,3
5194,153,47,3,13,3,C,2.0,4,4
5195,141,29,5,9,5,A,4.0,4,4
5196,400,18,8,7,1,F,0.0,3,0
5197,384,35,7,14,2,B,3.0,3,3
5198,162,5,15,15,1,F,0.0,3,0
5199,212,21,2,13,5,B,3.0,3,3
5200,403,31,11,1,5,D,1.0,4,4
5201,46,31,12,4,2,F,0.0,4,0
5202,304,23,2,5,3,D,1.0,3,3
5203,99,17,1,10,1,F,0.0,4,0
5204,407,23,9,1,3,D,1.0,3,3
5205,279,48,2,12,1,C,2.0,4,4
5206,459,29,5,5,5,D,1.0,4,4
5207,343,24,4,10,1,D,1.0,3,3
5208,25,42,8,14,4,A,4.0,3,3
5209,26,19,1,10,2,A,4.0,3,3
5210,368,20,6,15,3,B,3.0,3,3
5211,277,18,1,13,2,A,4.0,3,3
5212,473,46,9,3,2,B,3.0,3,3
5213,412,35,1,11,2,A,4.0,3,3
5214,196,26,13,3,1,B,3.0,4,4
5215,264,24,15,14,5,F,0.0,3,0
5216,205,44,5,11,1,F,0.0,3,0
5217,274,35,1,3,4,C,2.0,3,3
5218,81,39,12,6,1,D,1.0,4,4
5219,145,45,7,12,5,B,3.0,3,3
5220,444,14,12,4,3,F,0.0,4,0
5221,68,13,1,15,2,A,4.0,3,3
5222,240,20,5,14,1,F,0.0,3,0
5223,465,33,15,1,4,F,0.0,3,0
5224,22,33,12,10,5,F,0.0,3,0
5225,497,3,10,3,1,B,3.0,4,4
5226,307,45,10,2,5,C,2.0,3,3
5227,444,15,2,2,2,B,3.0,3,3
5228,416,25,7,2,1,C,2.0,3,3
5229,276,18,9,6,5,B,3.0,3,3
5230,176,11,13,7,2,B,3.0,3,3
5231,337,8,2,10,4,B,3.0,4,4
5232,152,30,13,11,2,B,3.0,3,3
5233,10,21,4,10,4,A,4.0,3,3
5234,244,31,5,6,3,C,2.0,4,4
5235,246,47,12,13,1,F,0.0,4,0
5236,348,44,13,3,2,B,3.0,3,3
5237,228,49,2,5,4,B,3.0,4,4
5238,422,40,10,6,2,A,4.0,4,4
5239,140,27,15,13,4,D,1.0,4,4
5240,209,9,14,7,2,B,3.0,4,4
5241,168,45,13,10,4,A,4.0,3,3
5242,187,15,1,3,4,B,3.0,3,3
5243,379,35,5,1,2,D,1.0,3,3
5244,249,36,15,8,1,B,3.0,3,3
5245,465,25,9,7,1,C,2.0,3,3
5246,476,4,7,4,1,D,1.0,3,3
5247,203,16,7,14,1,D,1.0,4,4
5248,23,9,12,9,1,F,0.0,4,0
5249,137,1,10,9,5,B,3.0,3,3
5250,6,14,10,1,5,B,3.0,4,4
5251,85,4,13,12,2,A,4.0,3,3
5252,74,24,3,1,5,C,2.0,3,3
5253,174,11,12,4,4,D,1.0,3,3
5254,292,30,12,10,3,B,3.0,3,3
5255,440,8,10,11,2,D,1.0,4,4
5256,22,4,10,12,5,F,0.0,3,0
5257,23,9,14,8,3,F,0.0,4,0
5258,479,19,11,6,3,C,2.0,3,3
5259,323,38,3,1,3,C,2.0,3,3
5260,383,36,10,5,3,C,2.0,3,3
5261,116,33,2,2,5,A,4.0,3,3
5262,323,36,2,12,5,A,4.0,3,3
5263,200,23,11,6,5,B,3.0,3,3
5264,146,19,13,6,4,D,1.0,3,3
5265,81,11,10,13,3,B,3.0,3,3
5266,64,32,10,8,1,C,2.0,4,4
5267,359,27,7,1,2,F,0.0,4,0
5268,53,27,14,3,3,F,0.0,4,0
5269,217,2,8,1,3,F,0.0,3,0
5270,443,41,3,13,4,D,1.0,4,4
5271,9,9,4,6,1,D,1.0,4,4
5272,259,24,1,2,3,B,3.0,3,3
5273,349,1,2,8,2,B,3.0,3,3
5274,217,32,13,2,3,F,0.0,4,0
5275,28,23,9,8,5,B,3.0,3,3
5276,192,9,3,5,3,B,3.0,4,4
5277,108,16,10,6,3,F,0.0,4,0
5278,291,17,1,12,4,C,2.0,4,4
5279,375,48,6,4,1,C,2.0,4,4
5280,356,30,10,1,3,F,0.0,3,0
5281,64,37,15,12,1,F,0.0,3,0
5282,327,37,9,7,4,C,2.0,3,3
5283,434,46,7,10,2,F,0.0,3,0
5284,170,25,15,2,5,B,3.0,3,3
5285,100,21,12,10,4,C,2.0,3,3
5286,322,43,9,8,4,F,0.0,4,0
5287,489,1,6,11,4,B,3.0,3,3
5288,396,12,4,12,4,F,0.0,4,0
5289,411,47,2,9,3,B,3.0,4,4
5290,439,1,13,11,1,A,4.0,3,3
5291,96,11,1,10,3,F,0.0,3,0
5292,251,16,4,4,2,A,4.0,4,4
5293,358,31,4,13,2,B,3.0,4,4
5294,290,26,5,5,1,B,3.0,4,4
5295,445,36,15,3,3,B,3.0,3,3
5296,391,11,14,7,4,D,1.0,3,3
5297,317,38,11,3,3,B,3.0,3,3
5298,225,31,15,4,5,B,3.0,4,4
5299,115,47,9,14,3,B,3.0,4,4
5300,24,9,4,11,2,A,4.0,4,4
5301,295,7,5,12,1,B,3.0,3,3
5302,217,40,4,4,2,F,0.0,4,0
5303,143,19,3,4,3,F,0.0,3,0
5304,338,5,10,10,5,B,3.0,3,3
5305,456,39,1,13,4,C,2.0,4,4
5306,420,21,14,2,3,C,2.0,3,3
5307,354,22,3,15,4,B,3.0,4,4
5308,469,29,6,7,5,A,4.0,4,4
5309,319,5,4,9,2,B,3.0,3,3
5310,16,1,12,14,4,C,2.0,3,3
5311,126,14,11,3,2,F,0.0,4,0
5312,321,47,13,3,2,F,0.0,4,0
5313,231,30,8,4,2,B,3.0,3,3
5314,213,47,9,12,1,D,1.0,4,4
5315,206,20,12,8,1,F,0.0,3,0
5316,2,14,9,6,1,B,3.0,4,4
5317,194,3,6,10,3,B,3.0,4,4
5318,320,33,13,5,2,C,2.0,3,3
5319,44,47,14,1,4,C,2.0,4,4
5320,373,4,3,15,4,C,2.0,3,3
5321,10,44,11,14,4,F,0.0,3,0
5322,401,49,6,9,2,F,0.0,4,0
5323,233,27,3,6,5,A,4.0,4,4
5324,432,28,14,3,1,B,3.0,4,4
5325,126,46,7,4,5,D,1.0,3,3
5326,325,26,15,13,3,F,0.0,4,0
5327,374,5,5,10,4,C,2.0,3,3
5328,162,39,8,11,5,B,3.0,4,4
5329,54,34,15,4,5,A,4.0,4,4
5330,348,32,12,10,5,C,2.0,4,4
5331,432,39,13,2,3,A,4.0,4,4
5332,468,46,9,7,1,A,4.0,3,3
5333,379,40,15,6,3,A,4.0,4,4
5334,444,19,10,12,2,B,3.0,3,3
5335,422,27,13,14,4,C,2.0,4,4
5336,111,9,3,12,2,A,4.0,4,4
5337,132,25,2,3,1,B,3.0,3,3
5338,368,36,10,12,5,B,3.0,3,3
5339,339,7,6,10,3,F,0.0,3,0
5340,478,22,4,5,1,A,4.0,4,4
5341,359,5,3,11,4,F,0.0,3,0
5342,380,45,15,15,2,B,3.0,3,3
5343,466,13,14,10,5,C,2.0,3,3
5344,481,32,5,3,2,C,2.0,4,4
5345,204,46,8,12,5,F,0.0,3,0
5346,33,33,13,9,5,B,3.0,3,3
5347,466,9,4,8,5,F,0.0,4,0
5348,333,31,1,6,5,C,2.0,4,4
5349,35,25,9,1,4,B,3.0,3,3
5350,375,13,12,12,3,A,4.0,3,3
5351,329,24,7,5,4,A,4.0,3,3
5352,307,35,14,5,4,A,4.0,3,3
5353,386,44,6,9,4,F,0.0,3,0
5354,320,18,10,13,4,B,3.0,3,3
5355,453,44,9,4,1,A,4.0,3,3
5356,440,29,3,4,4,B,3.0,4,4
5357,26,35,1,10,2,F,0.0,3,0
5358,43,25,7,3,1,B,3.0,3,3
5359,215,21,6,15,3,F,0.0,3,0
5360,351,33,7,5,3,F,0.0,3,0
5361,341,34,7,6,3,D,1.0,4,4
5362,455,32,6,2,2,C,2.0,4,4
5363,241,28,5,1,1,B,3.0,4,4
5364,198,34,8,6,5,F,0.0,4,0
5365,414,34,14,3,3,B,3.0,4,4
5366,183,5,7,7,3,C,2.0,3,3
5367,167,7,3,3,3,C,2.0,3,3
5368,134,5,13,9,5,A,4.0,3,3
5369,242,19,1,3,2,B,3.0,3,3
5370,271,27,15,9,4,A,4.0,4,4
5371,263,50,4,14,3,F,0.0,3,0
5372,445,3,12,2,4,A,4.0,4,4
5373,491,16,7,4,1,A,4.0,4,4
5374,153,18,3,15,2,F,0.0,3,0
5375,330,27,1,3,1,C,2.0,4,4
5376,375,4,9,10,5,B,3.0,3,3
5377,16,39,13,14,3,B,3.0,4,4
5378,109,18,11,10,1,A,4.0,3,3
5379,395,28,11,2,5,F,0.0,4,0
5380,306,32,14,14,5,F,0.0,4,0
5381,70,18,6,3,5,C,2.0,3,3
5382,57,14,6,7,5,C,2.0,4,4
5383,270,1,5,6,1,F,0.0,3,0
5384,105,23,13,13,4,F,0.0,3,0
5385,154,33,1,10,3,F,0.0,3,0
5386,328,41,4,10,3,A,4.0,4,4
5387,455,22,10,14,5,B,3.0,4,4
5388,72,43,7,1,2,A,4.0,4,4
5389,129,18,3,11,1,B,3.0,3,3
5390,497,6,6,15,5,A,4.0,4,4
5391,500,49,3,6,5,C,2.0,4,4
5392,313,2,8,4,3,B,3.0,3,3
5393,21,15,2,10,4,F,0.0,3,0
5394,242,19,9,7,4,D,1.0,3,3
5395,313,24,2,11,3,B,3.0,3,3
5396,263,28,12,5,5,B,3.0,4,4
5397,104,1,9,9,2,A,4.0,3,3
5398,164,42,9,14,4,F,0.0,3,0
5399,413,18,2,10,4,B,3.0,3,3
5400,126,42,13,4,2,F,0.0,3,0
5401,16,48,11,6,5,D,1.0,4,4
5402,367,40,13,5,2,F,0.0,4,0
5403,216,31,5,15,5,B,3.0,4,4
5404,51,29,4,12,1,D,1.0,4,4
5405,207,12,14,10,2,B,3.0,4,4
5406,191,6,13,9,1,F,0.0,4,0
5407,277,33,3,5,2,D,1.0,3,3
5408,422,24,14,6,5,C,2.0,3,3
5409,213,40,9,10,1,F,0.0,4,0
5410,476,10,4,3,4,B,3.0,4,4
5411,113,42,8,2,4,A,4.0,3,3
5412,258,38,1,3,2,B,3.0,3,3
5413,242,44,14,10,1,B,3.0,3,3
5414,363,49,7,6,3,F,0.0,4,0
5415,322,41,8,1,5,C,2.0,4,4
5416,415,30,8,10,3,C,2.0,3,3
5417,37,41,13,8,4,F,0.0,4,0
5418,161,21,4,10,5,B,3.0,3,3
5419,420,35,9,10,1,F,0.0,3,0
5420,384,14,8,9,1,D,1.0,4,4
5421,299,5,6,8,5,B,3.0,3,3
5422,286,38,5,6,5,A,4.0,3,3
5423,391,46,11,7,2,D,1.0,3,3
5424,424,36,4,9,3,F,0.0,3,0
5425,263,29,7,4,5,A,4.0,4,4
5426,441,10,1,11,4,D,1.0,4,4
5427,41,10,4,10,4,B,3.0,4,4
5428,93,8,15,11,5,A,4.0,4,4
5429,324,22,12,2,5,F,0.0,4,0
5430,52,10,15,10,5,F,0.0,4,0
5431,330,25,14,11,1,F,0.0,3,0
5432,393,9,14,13,1,F,0.0,4,0
5433,4,26,7,12,5,B,3.0,4,4
5434,448,8,1,8,5,B,3.0,4,4
5435,113,31,13,3,5,F,0.0,4,0
5436,74,25,9,10,2,B,3.0,3,3
5437,141,46,9,11,4,C,2.0,3,3
5438,312,30,15,1,2,C,2.0,3,3
5439,23,27,8,6,4,F,0.0,4,0
5440,315,27,14,9,2,B,3.0,4,4
5441,174,23,12,8,1,F,0.0,3,0
5442,227,16,12,2,2,B,3.0,4,4
5443,52,21,6,6,1,C,2.0,3,3
5444,226,44,15,1,3,B,3.0,3,3
5445,330,6,9,8,5,A,4.0,4,4
5446,346,48,4,9,3,C,2.0,4,4
5447,135,3,5,6,5,F,0.0,4,0
5448,108,7,2,5,1,C,2.0,3,3
5449,455,31,1,11,1,B,3.0,4,4
5450,480,15,11,13,3,B,3.0,3,3
5451,102,26,9,8,1,C,2.0,4,4
5452,322,49,7,14,5,A,4.0,4,4
5453,39,48,1,10,4,F,0.0,4,0
5454,317,29,9,1,2,B,3.0,4,4
5455,328,20,13,13,3,D,1.0,3,3
5456,219,33,5,5,4,F,0.0,3,0
5457,295,19,1,15,2,F,0.0,3,0
5458,372,28,5,14,1,B,3.0,4,4
5459,222,14,3,10,3,F,0.0,4,0
5460,112,49,8,9,2,B,3.0,4,4
5461,182,38,8,6,4,B,3.0,3,3
5462,308,46,11,3,4,B,3.0,3,3
5463,54,33,7,9,2,B,3.0,3,3
5464,70,37,14,2,3,F,0.0,3,0
5465,189,46,11,5,2,B,3.0,3,3
5466,117,12,5,2,4,D,1.0,4,4
5467,36,36,6,11,3,F,0.0,3,0
5468,127,38,7,13,4,A,4.0,3,3
5469,485,30,15,4,3,C,2.0,3,3
5470,407,25,14,8,3,D,1.0,3,3
5471,91,47,2,6,5,D,1.0,4,4
5472,279,19,11,2,4,C,2.0,3,3
5473,380,40,2,7,1,F,0.0,4,0
5474,2,22,1,3,2,B,3.0,4,4
5475,263,43,2,7,5,F,0.0,4,0
5476,37,42,14,5,1,B,3.0,3,3
5477,404,49,5,14,3,F,0.0,4,0
5478,198,45,15,1,5,C,2.0,3,3
5479,419,36,4,12,4,F,0.0,3,0
5480,148,2,12,3,5,B,3.0,3,3
5481,275,26,5,11,2,B,3.0,4,4
5482,395,2,13,3,4,D,1.0,3,3
5483,497,48,1,10,5,D,1.0,4,4
5484,363,12,2,9,2,F,0.0,4,0
5485,194,29,8,2,5,D,1.0,4,4
5486,213,27,7,2,1,B,3.0,4,4
5487,161,48,7,15,2,C,2.0,4,4
5488,90,3,3,13,2,B,3.0,4,4
5489,349,45,4,5,5,A,4.0,3,3
5490,279,3,2,15,2,F,0.0,4,0
5491,498,28,9,4,4,F,0.0,4,0
5492,184,40,12,1,1,F,0.0,4,0
5493,443,29,10,2,3,B,3.0,4,4
5494,326,20,5,14,4,B,3.0,3,3
5495,141,19,1,10,2,B,3.0,3,3
5496,126,50,14,6,1,F,0.0,3,0
5497,156,26,15,6,4,C,2.0,4,4
5498,72,25,14,1,1,F,0.0,3,0
5499,197,16,8,13,2,D,1.0,4,4
5500,112,5,10,10,3,D,1.0,3,3
5501,458,40,11,6,3,A,4.0,4,4
5502,389,11,11,3,4,F,0.0,3,0
5503,193,17,13,2,3,A,4.0,4,4
5504,24,2,4,15,5,C,2.0,3,3
5505,2,12,12,13,3,C,2.0,4,4
5506,33,47,12,4,3,C,2.0,4,4
5507,474,44,5,15,5,D,1.0,3,3
5508,247,10,3,9,5,B,3.0,4,4
5509,294,1,5,8,2,B,3.0,3,3
5510,34,17,15,6,3,D,1.0,4,4
5511,375,48,12,2,3,F,0.0,4,0
5512,150,38,14,4,2,D,1.0,3,3
5513,48,8,5,12,5,F,0.0,4,0
5514,270,34,8,10,3,B,3.0,4,4
5515,33,9,14,12,1,C,2.0,4,4
5516,8,38,6,5,2,F,0.0,3,0
5517,254,42,7,7,1,F,0.0,3,0
5518,100,4,12,9,3,F,0.0,3,0
5519,27,4,2,12,5,F,0.0,3,0
5520,495,16,2,5,2,A,4.0,4,4
5521,44,21,2,2,3,B,3.0,3,3
5522,222,31,9,7,2,B,3.0,4,4
5523,484,1,8,13,5,B,3.0,3,3
5524,281,30,2,1,5,D,1.0,3,3
5525,324,34,6,7,3,B,3.0,4,4
5526,170,49,8,14,1,F,0.0,4,0
5527,329,36,11,14,1,B,3.0,3,3
5528,443,28,14,10,2,B,3.0,4,4
5529,474,47,2,6,3,B,3.0,4,4
5530,362,48,4,1,4,B,3.0,4,4
5531,28,12,4,1,2,F,0.0,4,0
5532,222,22,11,12,3,A,4.0,4,4
5533,346,21,15,14,2,B,3.0,3,3
5534,148,48,2,2,3,B,3.0,4,4
5535,14,26,7,8,1,B,3.0,4,4
5536,162,5,5,6,5,A,4.0,3,3
5537,73,2,2,14,4,F,0.0,3,0
5538,458,16,4,14,5,B,3.0,4,4
5539,66,9,14,3,3,B,3.0,4,4
5540,17,21,4,14,5,B,3.0,3,3
5541,95,43,3,1,3,D,1.0,4,4
5542,72,42,1,2,5,B,3.0,3,3
5543,436,5,2,13,2,C,2.0,3,3
5544,274,20,4,4,5,B,3.0,3,3
5545,99,15,11,3,3,B,3.0,3,3
5546,265,25,2,13,2,B,3.0,3,3
5547,125,47,10,5,3,F,0.0,4,0
5548,348,19,6,3,2,C,2.0,3,3
5549,96,33,7,5,3,A,4.0,3,3
5550,227,28,13,1,2,C,2.0,4,4
5551,299,33,7,7,2,C,2.0,3,3
5552,90,48,1,12,5,D,1.0,4,4
5553,127,28,13,8,4,B,3.0,4,4
5554,142,43,10,9,3,B,3.0,4,4
5555,319,31,14,4,3,D,1.0,4,4
5556,428,50,2,6,2,D,1.0,3,3
5557,492,26,6,14,3,A,4.0,4,4
5558,434,5,5,8,4,B,3.0,3,3
5559,190,16,14,11,5,B,3.0,4,4
5560,318,27,7,5,1,C,2.0,4,4
5561,243,24,4,4,4,A,4.0,3,3
5562,358,24,3,5,4,C,2.0,3,3
5563,473,49,7,7,3,B,3.0,4,4
5564,174,14,9,10,4,B,3.0,4,4
5565,391,41,15,13,5,F,0.0,4,0
5566,455,22,12,4,2,C,2.0,4,4
5567,104,46,13,7,4,A,4.0,3,3
5568,78,20,2,6,4,B,3.0,3,3
5569,81,42,8,14,4,B,3.0,3,3
5570,382,41,9,15,2,C,2.0,4,4
5571,139,14,11,5,4,F,0.0,4,0
5572,169,33,12,7,2,A,4.0,3,3
5573,14,27,13,2,4,F,0.0,4,0
5574,76,19,10,8,5,B,3.0,3,3
5575,316,39,13,15,5,B,3.0,4,4
5576,213,7,6,14,2,F,0.0,3,0
5577,43,7,7,15,5,B,3.0,3,3
5578,356,30,2,1,2,A,4.0,3,3
5579,255,14,8,3,4,B,3.0,4,4
5580,242,45,3,13,1,B,3.0,3,3
